534	20
535	15
536	14
537	9
538	15
539	9
540	11
541	15
542	7
543	12
544	20
545	15
546	9
547	9
548	16
549	11
550	5
551	6
552	9
553	4
554	10
555	11
556	8
557	6
558	12
559	9
560	10
561	7
562	12
563	10
564	8
565	9
566	12
567	7
568	15
569	11
570	8
571	8
572	9
573	11
574	4
575	8
576	7
577	8
578	8
579	9
580	5
581	7
582	6
583	7
584	7
585	5
586	11
587	4
588	4
589	10
590	5
591	9
592	4
593	7
594	6
595	4
596	8
597	9
598	5
599	6
600	4
601	11
602	3
603	7
604	2
605	5
606	6
607	4
608	2
609	1
610	5
611	7
612	7
613	3
614	6
615	1
616	4
617	4
618	8
619	7
620	8
621	6
622	6
623	5
624	6
625	2
626	10
627	7
628	3
629	11
630	6
631	2
632	5
633	7
634	5
635	6
636	6
637	8
638	6
639	7
640	9
641	4
642	2
643	4
644	2
645	4
646	3
647	5
648	9
649	6
650	8
651	7
652	4
653	3
654	6
655	4
656	0
657	4
658	3
659	6
660	6
661	3
662	4
663	7
664	3
665	7
666	7
667	6
668	4
669	6
670	6
671	8
672	5
673	1
674	6
675	6
676	5
677	6
678	4
679	2
680	5
681	9
682	6
683	5
684	5
685	7
686	6
687	1
688	2
689	2
690	3
691	1
692	4
693	3
694	2
695	1
696	4
697	0
698	4
699	3
700	3
701	0
